model,harness,model_harness,eval_name,round,trial_index,model_name_result,harness_result,passed,score,duration_s,timed_out,oom_detected,oom_restarts,n_turns,total_cost,total_tokens,result_path,source_result_json_path,source_prefix,eval_type,kit,assay_type,metadata_kit,task_family,time_horizon,grader_type,data_node_count,task_chars,has_failure_modes,failure_mode_count,instance_id
gemini/gemini-3.1-pro-preview,pi,gemini_gemini-3.1-pro-preview_pi,zebrafish_002f_duplicate_handling,r2,2,gemini/gemini-3.1-pro-preview,pi,False,0.75,363.32,False,False,0,32.0,0.5991970000000002,1093190.0,.scratch/epi_outputs_updated/results/gemini_gemini-3.1-pro-preview_pi/zebrafish_002f_duplicate_handling__r2.json,latch://41999.account/epibench_runs/20260604_153920/gemini_gemini-3.1-pro-preview_pi_2026_06_04_22_42_8898/gemini_gemini-3.1-pro-preview_pi_zebrafish_002f_duplicate_handling_r2/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,3790,False,0,zebrafish_002f_duplicate_handling__r2
gemini/gemini-3.1-pro-preview,pi,gemini_gemini-3.1-pro-preview_pi,zebrafish_002f_duplicate_handling,r3,3,gemini/gemini-3.1-pro-preview,pi,False,0.75,673.35,False,False,0,50.0,1.2465474000000003,2701296.0,.scratch/epi_outputs_updated/results/gemini_gemini-3.1-pro-preview_pi/zebrafish_002f_duplicate_handling__r3.json,latch://41999.account/epibench_runs/20260604_153920/gemini_gemini-3.1-pro-preview_pi_2026_06_04_22_42_8898/gemini_gemini-3.1-pro-preview_pi_zebrafish_002f_duplicate_handling_r3/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,3790,False,0,zebrafish_002f_duplicate_handling__r3
gemini/gemini-3.1-pro-preview,pi,gemini_gemini-3.1-pro-preview_pi,zebrafish_002g_se_pe_duplicate_artifacts,r1,1,gemini/gemini-3.1-pro-preview,pi,False,0.75,446.23,False,False,0,33.0,0.7460688,1327578.0,.scratch/epi_outputs_updated/results/gemini_gemini-3.1-pro-preview_pi/zebrafish_002g_se_pe_duplicate_artifacts__r1.json,latch://41999.account/epibench_runs/20260604_153920/gemini_gemini-3.1-pro-preview_pi_2026_06_04_22_42_8898/gemini_gemini-3.1-pro-preview_pi_zebrafish_002g_se_pe_duplicate_artifacts_r1/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,3964,False,0,zebrafish_002g_se_pe_duplicate_artifacts__r1
gemini/gemini-3.1-pro-preview,pi,gemini_gemini-3.1-pro-preview_pi,zebrafish_002g_se_pe_duplicate_artifacts,r2,2,gemini/gemini-3.1-pro-preview,pi,False,0.75,447.22,False,False,0,33.0,0.687205,1249294.0,.scratch/epi_outputs_updated/results/gemini_gemini-3.1-pro-preview_pi/zebrafish_002g_se_pe_duplicate_artifacts__r2.json,latch://41999.account/epibench_runs/20260604_153920/gemini_gemini-3.1-pro-preview_pi_2026_06_04_22_42_8898/gemini_gemini-3.1-pro-preview_pi_zebrafish_002g_se_pe_duplicate_artifacts_r2/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,3964,False,0,zebrafish_002g_se_pe_duplicate_artifacts__r2
gemini/gemini-3.1-pro-preview,pi,gemini_gemini-3.1-pro-preview_pi,zebrafish_002g_se_pe_duplicate_artifacts,r3,3,gemini/gemini-3.1-pro-preview,pi,True,1.0,1252.52,False,False,0,46.0,1.3022301999999997,2216653.0,.scratch/epi_outputs_updated/results/gemini_gemini-3.1-pro-preview_pi/zebrafish_002g_se_pe_duplicate_artifacts__r3.json,latch://41999.account/epibench_runs/20260604_153920/gemini_gemini-3.1-pro-preview_pi_2026_06_04_22_42_8898/gemini_gemini-3.1-pro-preview_pi_zebrafish_002g_se_pe_duplicate_artifacts_r3/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,3964,False,0,zebrafish_002g_se_pe_duplicate_artifacts__r3
gemini/gemini-3.1-pro-preview,pi,gemini_gemini-3.1-pro-preview_pi,zebrafish_002h_replicate_concordance,r1,1,gemini/gemini-3.1-pro-preview,pi,True,1.0,2522.37,False,False,0,21.0,0.3588973999999999,244597.0,.scratch/epi_outputs_updated/results/gemini_gemini-3.1-pro-preview_pi/zebrafish_002h_replicate_concordance__r1.json,latch://41999.account/epibench_runs/20260604_153920/gemini_gemini-3.1-pro-preview_pi_2026_06_04_22_42_8898/gemini_gemini-3.1-pro-preview_pi_zebrafish_002h_replicate_concordance_r1/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,4,3223,False,0,zebrafish_002h_replicate_concordance__r1
gemini/gemini-3.1-pro-preview,pi,gemini_gemini-3.1-pro-preview_pi,zebrafish_002h_replicate_concordance,r2,2,gemini/gemini-3.1-pro-preview,pi,True,1.0,2168.36,False,False,0,24.0,0.4914216,714477.0,.scratch/epi_outputs_updated/results/gemini_gemini-3.1-pro-preview_pi/zebrafish_002h_replicate_concordance__r2.json,latch://41999.account/epibench_runs/20260604_153920/gemini_gemini-3.1-pro-preview_pi_2026_06_04_22_42_8898/gemini_gemini-3.1-pro-preview_pi_zebrafish_002h_replicate_concordance_r2/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,4,3223,False,0,zebrafish_002h_replicate_concordance__r2
gemini/gemini-3.1-pro-preview,pi,gemini_gemini-3.1-pro-preview_pi,zebrafish_002h_replicate_concordance,r3,3,gemini/gemini-3.1-pro-preview,pi,True,1.0,2350.33,False,False,0,26.0,0.7101549999999999,946045.0,.scratch/epi_outputs_updated/results/gemini_gemini-3.1-pro-preview_pi/zebrafish_002h_replicate_concordance__r3.json,latch://41999.account/epibench_runs/20260604_153920/gemini_gemini-3.1-pro-preview_pi_2026_06_04_22_42_8898/gemini_gemini-3.1-pro-preview_pi_zebrafish_002h_replicate_concordance_r3/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,4,3223,False,0,zebrafish_002h_replicate_concordance__r3
gemini/gemini-3.1-pro-preview,pi,gemini_gemini-3.1-pro-preview_pi,zebrafish_004a_alignment_small_data,r1,1,gemini/gemini-3.1-pro-preview,pi,False,0.4,281.04,False,False,0,20.0,0.2346036,144296.0,.scratch/epi_outputs_updated/results/gemini_gemini-3.1-pro-preview_pi/zebrafish_004a_alignment_small_data__r1.json,latch://41999.account/epibench_runs/20260605_142959_non_model_failure_rerun/gemini_gemini-3.1-pro-preview_pi_non_model_failure_rerun_2026_06_05_21_31_f73b/gemini_gemini-3.1-pro-preview_pi_zebrafish_004a_alignment_small_data_r1/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,3215,False,0,zebrafish_004a_alignment_small_data__r1
gemini/gemini-3.1-pro-preview,pi,gemini_gemini-3.1-pro-preview_pi,zebrafish_004a_alignment_small_data,r2,2,gemini/gemini-3.1-pro-preview,pi,False,0.4,310.05,False,False,0,22.0,0.3356156,195077.0,.scratch/epi_outputs_updated/results/gemini_gemini-3.1-pro-preview_pi/zebrafish_004a_alignment_small_data__r2.json,latch://41999.account/epibench_runs/20260604_153920/gemini_gemini-3.1-pro-preview_pi_2026_06_04_22_42_8898/gemini_gemini-3.1-pro-preview_pi_zebrafish_004a_alignment_small_data_r2/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,3215,False,0,zebrafish_004a_alignment_small_data__r2
gemini/gemini-3.1-pro-preview,pi,gemini_gemini-3.1-pro-preview_pi,zebrafish_004a_alignment_small_data,r3,3,gemini/gemini-3.1-pro-preview,pi,False,0.4,331.05,False,False,0,20.0,0.2970508,251567.0,.scratch/epi_outputs_updated/results/gemini_gemini-3.1-pro-preview_pi/zebrafish_004a_alignment_small_data__r3.json,latch://41999.account/epibench_runs/20260604_153920/gemini_gemini-3.1-pro-preview_pi_2026_06_04_22_42_8898/gemini_gemini-3.1-pro-preview_pi_zebrafish_004a_alignment_small_data_r3/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,3215,False,0,zebrafish_004a_alignment_small_data__r3
gemini/gemini-3.1-pro-preview,pi,gemini_gemini-3.1-pro-preview_pi,zebrafish_005a_peak_calling_params,r1,1,gemini/gemini-3.1-pro-preview,pi,False,0.625,446.11,False,False,0,28.0,0.5054,660737.0,.scratch/epi_outputs_updated/results/gemini_gemini-3.1-pro-preview_pi/zebrafish_005a_peak_calling_params__r1.json,latch://41999.account/epibench_runs/20260605_142959_non_model_failure_rerun/gemini_gemini-3.1-pro-preview_pi_non_model_failure_rerun_2026_06_05_21_31_f73b/gemini_gemini-3.1-pro-preview_pi_zebrafish_005a_peak_calling_params_r1/result.json,zebrafish,procedural,cuttag_cutrun,cuttag_cutrun,hts,differential_expression,small,numeric_tolerance,22,2924,False,0,zebrafish_005a_peak_calling_params__r1
gemini/gemini-3.1-pro-preview,pi,gemini_gemini-3.1-pro-preview_pi,zebrafish_005a_peak_calling_params,r2,2,gemini/gemini-3.1-pro-preview,pi,False,0.75,801.11,False,False,0,42.0,0.7762265999999999,1490170.0,.scratch/epi_outputs_updated/results/gemini_gemini-3.1-pro-preview_pi/zebrafish_005a_peak_calling_params__r2.json,latch://41999.account/epibench_runs/20260605_093101_third_missing/gemini_gemini-3.1-pro-preview_pi_third_missing_2026_06_05_16_32_45cf/gemini_gemini-3.1-pro-preview_pi_zebrafish_005a_peak_calling_params_r2/result.json,zebrafish,procedural,cuttag_cutrun,cuttag_cutrun,hts,differential_expression,small,numeric_tolerance,22,2924,False,0,zebrafish_005a_peak_calling_params__r2
gemini/gemini-3.1-pro-preview,pi,gemini_gemini-3.1-pro-preview_pi,zebrafish_005a_peak_calling_params,r3,3,gemini/gemini-3.1-pro-preview,pi,False,0.75,570.09,False,False,0,58.0,1.1869914000000004,2088633.0,.scratch/epi_outputs_updated/results/gemini_gemini-3.1-pro-preview_pi/zebrafish_005a_peak_calling_params__r3.json,latch://41999.account/epibench_runs/20260604_153920/gemini_gemini-3.1-pro-preview_pi_2026_06_04_22_42_8898/gemini_gemini-3.1-pro-preview_pi_zebrafish_005a_peak_calling_params_r3/result.json,zebrafish,procedural,cuttag_cutrun,cuttag_cutrun,hts,differential_expression,small,numeric_tolerance,22,2924,False,0,zebrafish_005a_peak_calling_params__r3
gemini/gemini-3.1-pro-preview,pi,gemini_gemini-3.1-pro-preview_pi,zebrafish_005b_chromatin_mark_comparison,r1,1,gemini/gemini-3.1-pro-preview,pi,False,0.5,224.03,False,False,0,21.0,0.3875624,179340.0,.scratch/epi_outputs_updated/results/gemini_gemini-3.1-pro-preview_pi/zebrafish_005b_chromatin_mark_comparison__r1.json,latch://41999.account/epibench_runs/20260604_153920/gemini_gemini-3.1-pro-preview_pi_2026_06_04_22_42_8898/gemini_gemini-3.1-pro-preview_pi_zebrafish_005b_chromatin_mark_comparison_r1/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,normalization,small,numeric_tolerance,22,3035,False,0,zebrafish_005b_chromatin_mark_comparison__r1
gemini/gemini-3.1-pro-preview,pi,gemini_gemini-3.1-pro-preview_pi,zebrafish_005b_chromatin_mark_comparison,r2,2,gemini/gemini-3.1-pro-preview,pi,False,0.625,222.03,False,False,0,28.0,0.47282520000000006,263439.0,.scratch/epi_outputs_updated/results/gemini_gemini-3.1-pro-preview_pi/zebrafish_005b_chromatin_mark_comparison__r2.json,latch://41999.account/epibench_runs/20260604_153920/gemini_gemini-3.1-pro-preview_pi_2026_06_04_22_42_8898/gemini_gemini-3.1-pro-preview_pi_zebrafish_005b_chromatin_mark_comparison_r2/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,normalization,small,numeric_tolerance,22,3035,False,0,zebrafish_005b_chromatin_mark_comparison__r2
gemini/gemini-3.1-pro-preview,pi,gemini_gemini-3.1-pro-preview_pi,zebrafish_005b_chromatin_mark_comparison,r3,3,gemini/gemini-3.1-pro-preview,pi,False,0.5,273.05,False,False,0,32.0,0.5385165999999999,386669.0,.scratch/epi_outputs_updated/results/gemini_gemini-3.1-pro-preview_pi/zebrafish_005b_chromatin_mark_comparison__r3.json,latch://41999.account/epibench_runs/20260605_093101_third_missing/gemini_gemini-3.1-pro-preview_pi_third_missing_2026_06_05_16_32_45cf/gemini_gemini-3.1-pro-preview_pi_zebrafish_005b_chromatin_mark_comparison_r3/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,normalization,small,numeric_tolerance,22,3035,False,0,zebrafish_005b_chromatin_mark_comparison__r3
gemini/gemini-3.1-pro-preview,pi,gemini_gemini-3.1-pro-preview_pi,zebrafish_005c_homer_vs_macs2_concordance,r1,1,gemini/gemini-3.1-pro-preview,pi,False,0.5,2464.39,False,False,0,34.0,0.6790298,932167.0,.scratch/epi_outputs_updated/results/gemini_gemini-3.1-pro-preview_pi/zebrafish_005c_homer_vs_macs2_concordance__r1.json,latch://41999.account/epibench_runs/20260604_153920/gemini_gemini-3.1-pro-preview_pi_2026_06_04_22_42_8898/gemini_gemini-3.1-pro-preview_pi_zebrafish_005c_homer_vs_macs2_concordance_r1/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,differential_expression,small,numeric_tolerance,22,2319,False,0,zebrafish_005c_homer_vs_macs2_concordance__r1
gemini/gemini-3.1-pro-preview,pi,gemini_gemini-3.1-pro-preview_pi,zebrafish_005c_homer_vs_macs2_concordance,r2,2,gemini/gemini-3.1-pro-preview,pi,False,0.875,2264.37,False,False,0,40.0,0.8039851999999998,1337060.0,.scratch/epi_outputs_updated/results/gemini_gemini-3.1-pro-preview_pi/zebrafish_005c_homer_vs_macs2_concordance__r2.json,latch://41999.account/epibench_runs/20260604_153920/gemini_gemini-3.1-pro-preview_pi_2026_06_04_22_42_8898/gemini_gemini-3.1-pro-preview_pi_zebrafish_005c_homer_vs_macs2_concordance_r2/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,differential_expression,small,numeric_tolerance,22,2319,False,0,zebrafish_005c_homer_vs_macs2_concordance__r2
gemini/gemini-3.1-pro-preview,pi,gemini_gemini-3.1-pro-preview_pi,zebrafish_005c_homer_vs_macs2_concordance,r3,3,gemini/gemini-3.1-pro-preview,pi,False,0.875,2241.33,False,False,0,24.0,0.6248659999999999,713779.0,.scratch/epi_outputs_updated/results/gemini_gemini-3.1-pro-preview_pi/zebrafish_005c_homer_vs_macs2_concordance__r3.json,latch://41999.account/epibench_runs/20260604_153920/gemini_gemini-3.1-pro-preview_pi_2026_06_04_22_42_8898/gemini_gemini-3.1-pro-preview_pi_zebrafish_005c_homer_vs_macs2_concordance_r3/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,differential_expression,small,numeric_tolerance,22,2319,False,0,zebrafish_005c_homer_vs_macs2_concordance__r3
gemini/gemini-3.1-pro-preview,pi,gemini_gemini-3.1-pro-preview_pi,zebrafish_005d_mapq_mark_contrast,r1,1,gemini/gemini-3.1-pro-preview,pi,False,0.5,253.04,False,False,0,31.0,0.5344046,587542.0,.scratch/epi_outputs_updated/results/gemini_gemini-3.1-pro-preview_pi/zebrafish_005d_mapq_mark_contrast__r1.json,latch://41999.account/epibench_runs/20260604_153920/gemini_gemini-3.1-pro-preview_pi_2026_06_04_22_42_8898/gemini_gemini-3.1-pro-preview_pi_zebrafish_005d_mapq_mark_contrast_r1/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,3042,False,0,zebrafish_005d_mapq_mark_contrast__r1
gemini/gemini-3.1-pro-preview,pi,gemini_gemini-3.1-pro-preview_pi,zebrafish_005d_mapq_mark_contrast,r2,2,gemini/gemini-3.1-pro-preview,pi,False,0.5,249.04,False,False,0,30.0,0.5145548,519315.0,.scratch/epi_outputs_updated/results/gemini_gemini-3.1-pro-preview_pi/zebrafish_005d_mapq_mark_contrast__r2.json,latch://41999.account/epibench_runs/20260604_153920/gemini_gemini-3.1-pro-preview_pi_2026_06_04_22_42_8898/gemini_gemini-3.1-pro-preview_pi_zebrafish_005d_mapq_mark_contrast_r2/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,3042,False,0,zebrafish_005d_mapq_mark_contrast__r2
gemini/gemini-3.1-pro-preview,pi,gemini_gemini-3.1-pro-preview_pi,zebrafish_005d_mapq_mark_contrast,r3,3,gemini/gemini-3.1-pro-preview,pi,False,0.5,231.04,False,False,0,41.0,0.5751346,698167.0,.scratch/epi_outputs_updated/results/gemini_gemini-3.1-pro-preview_pi/zebrafish_005d_mapq_mark_contrast__r3.json,latch://41999.account/epibench_runs/20260604_153920/gemini_gemini-3.1-pro-preview_pi_2026_06_04_22_42_8898/gemini_gemini-3.1-pro-preview_pi_zebrafish_005d_mapq_mark_contrast_r3/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,3042,False,0,zebrafish_005d_mapq_mark_contrast__r3
gemini/gemini-3.1-pro-preview,pi,gemini_gemini-3.1-pro-preview_pi,zebrafish_006a_mark_panel_rationale,r1,1,gemini/gemini-3.1-pro-preview,pi,False,0.6666666666666666,181.03,False,False,0,16.0,0.2680748,196641.0,.scratch/epi_outputs_updated/results/gemini_gemini-3.1-pro-preview_pi/zebrafish_006a_mark_panel_rationale__r1.json,latch://41999.account/epibench_runs/20260604_153920/gemini_gemini-3.1-pro-preview_pi_2026_06_04_22_42_8898/gemini_gemini-3.1-pro-preview_pi_zebrafish_006a_mark_panel_rationale_r1/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,3369,False,0,zebrafish_006a_mark_panel_rationale__r1
gemini/gemini-3.1-pro-preview,pi,gemini_gemini-3.1-pro-preview_pi,zebrafish_006a_mark_panel_rationale,r2,2,gemini/gemini-3.1-pro-preview,pi,False,0.6666666666666666,122.02,False,False,0,17.0,0.26022140000000005,190439.0,.scratch/epi_outputs_updated/results/gemini_gemini-3.1-pro-preview_pi/zebrafish_006a_mark_panel_rationale__r2.json,latch://41999.account/epibench_runs/20260604_153920/gemini_gemini-3.1-pro-preview_pi_2026_06_04_22_42_8898/gemini_gemini-3.1-pro-preview_pi_zebrafish_006a_mark_panel_rationale_r2/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,3369,False,0,zebrafish_006a_mark_panel_rationale__r2
gemini/gemini-3.1-pro-preview,pi,gemini_gemini-3.1-pro-preview_pi,zebrafish_006a_mark_panel_rationale,r3,3,gemini/gemini-3.1-pro-preview,pi,False,0.6666666666666666,159.02,False,False,0,17.0,0.22468520000000003,149947.0,.scratch/epi_outputs_updated/results/gemini_gemini-3.1-pro-preview_pi/zebrafish_006a_mark_panel_rationale__r3.json,latch://41999.account/epibench_runs/20260604_153920/gemini_gemini-3.1-pro-preview_pi_2026_06_04_22_42_8898/gemini_gemini-3.1-pro-preview_pi_zebrafish_006a_mark_panel_rationale_r3/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,3369,False,0,zebrafish_006a_mark_panel_rationale__r3
gemini/gemini-3.1-pro-preview,pi,gemini_gemini-3.1-pro-preview_pi,zebrafish_006b_pol2_inclusion_rationale,r1,1,gemini/gemini-3.1-pro-preview,pi,False,0.75,510.07,False,False,0,38.0,0.7100602,793904.0,.scratch/epi_outputs_updated/results/gemini_gemini-3.1-pro-preview_pi/zebrafish_006b_pol2_inclusion_rationale__r1.json,latch://41999.account/epibench_runs/20260605_093101_third_missing/gemini_gemini-3.1-pro-preview_pi_third_missing_2026_06_05_16_32_45cf/gemini_gemini-3.1-pro-preview_pi_zebrafish_006b_pol2_inclusion_rationale_r1/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,3981,False,0,zebrafish_006b_pol2_inclusion_rationale__r1
gemini/gemini-3.1-pro-preview,pi,gemini_gemini-3.1-pro-preview_pi,zebrafish_006b_pol2_inclusion_rationale,r2,2,gemini/gemini-3.1-pro-preview,pi,True,1.0,388.07,False,False,0,40.0,0.5513506,656819.0,.scratch/epi_outputs_updated/results/gemini_gemini-3.1-pro-preview_pi/zebrafish_006b_pol2_inclusion_rationale__r2.json,latch://41999.account/epibench_runs/20260605_093101_third_missing/gemini_gemini-3.1-pro-preview_pi_third_missing_2026_06_05_16_32_45cf/gemini_gemini-3.1-pro-preview_pi_zebrafish_006b_pol2_inclusion_rationale_r2/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,3981,False,0,zebrafish_006b_pol2_inclusion_rationale__r2
gemini/gemini-3.1-pro-preview,pi,gemini_gemini-3.1-pro-preview_pi,zebrafish_006b_pol2_inclusion_rationale,r3,3,gemini/gemini-3.1-pro-preview,pi,False,0.75,508.08,False,False,0,61.0,1.0880834000000001,1715812.0,.scratch/epi_outputs_updated/results/gemini_gemini-3.1-pro-preview_pi/zebrafish_006b_pol2_inclusion_rationale__r3.json,latch://41999.account/epibench_runs/20260605_093101_third_missing/gemini_gemini-3.1-pro-preview_pi_third_missing_2026_06_05_16_32_45cf/gemini_gemini-3.1-pro-preview_pi_zebrafish_006b_pol2_inclusion_rationale_r3/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,3981,False,0,zebrafish_006b_pol2_inclusion_rationale__r3
gemini/gemini-3.1-pro-preview,pi,gemini_gemini-3.1-pro-preview_pi,zebrafish_006c_spike_in_variation,r1,1,gemini/gemini-3.1-pro-preview,pi,False,0.0,477.08,False,False,0,46.0,0.8408337999999999,1375756.0,.scratch/epi_outputs_updated/results/gemini_gemini-3.1-pro-preview_pi/zebrafish_006c_spike_in_variation__r1.json,latch://41999.account/epibench_runs/20260604_153920/gemini_gemini-3.1-pro-preview_pi_2026_06_04_22_42_8898/gemini_gemini-3.1-pro-preview_pi_zebrafish_006c_spike_in_variation_r1/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,3877,False,0,zebrafish_006c_spike_in_variation__r1
